period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other,booked_ae_type_1,booked_ae_type_2,booked_ae_other,over_4hrs_type_1,over_4hrs_type_2,over_4hrs_other,over_4hrs_booked_type_1,over_4hrs_booked_type_2,over_4hrs_booked_other,dta_4_12hr_waits,dta_12hr_plus_waits,emergency_admissions_type_1,emergency_admissions_type_2,emergency_admissions_other_ae,other_emergency_admissions,source_file,total_ae_attendances,total_over_4hrs,total_emergency_admissions,over_4hrs_rate,admission_rate,over_4hrs_rate_pct,admission_rate_pct,reporting_month,performance_risk
MSitAE-APRIL-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2286,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,2286,11,0,0.004811898512685914,0.0,0.48,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,4359,0,0,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5079,0,0,463,0,0,359,0,0,27,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,5542,386,0,0.06964994586791771,0.0,6.96,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11089,1319,6417,458,0,270,4645,8,323,214,0,17,636,0,4169,29,0,1265,April-2022-revised-130624-F4scP.csv,19553,5207,5463,0.2663018462640004,0.27939446632230347,26.63,27.94,April-2022,Moderate Pressure
MSitAE-APRIL-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2523,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,April-2022-revised-130624-F4scP.csv,2523,4,5,0.0015854141894569957,0.0019817677368212444,0.16,0.2,April-2022,Lower Pressure
MSitAE-APRIL-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7453,0,3707,401,0,141,2776,0,135,58,0,0,691,6,2720,0,0,652,April-2022-revised-130624-F4scP.csv,11702,2969,3372,0.25371731327978125,0.2881558707913177,25.37,28.82,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9480,0,4867,147,0,0,4723,0,95,24,0,0,318,0,4358,0,0,304,April-2022-revised-130624-F4scP.csv,14494,4842,4662,0.3340692700427763,0.3216503380709259,33.41,32.17,April-2022,High Pressure
MSitAE-APRIL-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4428,0,61,257,0,3,310,0,0,22,0,0,0,0,768,0,0,162,April-2022-revised-130624-F4scP.csv,4749,332,930,0.06990945462202569,0.19583070120025267,6.99,19.58,April-2022,Lower Pressure
MSitAE-APRIL-2022,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5291,0,9692,0,0,0,3147,0,315,0,0,0,434,663,1757,0,29,1050,April-2022-revised-130624-F4scP.csv,14983,3462,2836,0.23106187011946874,0.18928118534338917,23.11,18.93,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4025,0,0,67,0,29,1820,0,0,0,0,0,254,277,790,0,0,121,April-2022-revised-130624-F4scP.csv,4121,1820,911,0.4416403785488959,0.22106284882310118,44.16,22.11,April-2022,High Pressure
MSitAE-APRIL-2022,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13680,0,8670,161,0,1403,6753,0,1712,64,0,266,1622,469,3531,0,0,685,April-2022-revised-130624-F4scP.csv,23914,8795,4216,0.3677761980429874,0.17629840260935017,36.78,17.63,April-2022,High Pressure
MSitAE-APRIL-2022,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9427,0,4753,20,0,55,2410,0,306,8,0,0,578,108,3292,0,0,282,April-2022-revised-130624-F4scP.csv,14255,2724,3574,0.19109084531743248,0.2507190459487899,19.11,25.07,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5361,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,173,April-2022-revised-130624-F4scP.csv,5361,7,176,0.0013057265435553068,0.03282969595224772,0.13,3.28,April-2022,Lower Pressure
MSitAE-APRIL-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13939,1168,9881,425,0,0,6025,205,484,33,0,0,1630,23,3067,0,0,453,April-2022-revised-130624-F4scP.csv,25413,6747,3520,0.26549403848424036,0.13851178530673278,26.55,13.85,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,6942,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,6942,30,0,0.00432152117545376,0.0,0.43,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,880,0,0,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,April-2022-revised-130624-F4scP.csv,0,0,17,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7495,0,2537,212,0,213,3748,0,33,73,0,1,847,39,2012,0,0,1463,April-2022-revised-130624-F4scP.csv,10457,3855,3475,0.3686525772210003,0.33231328296834656,36.87,33.23,April-2022,High Pressure
MSitAE-APRIL-2022,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4235,0,614,96,0,37,1641,0,0,41,0,1,296,43,1078,0,0,339,April-2022-revised-130624-F4scP.csv,4982,1683,1417,0.3378161380971497,0.2844239261340827,33.78,28.44,April-2022,High Pressure
MSitAE-APRIL-2022,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10027,1247,0,737,0,0,3312,57,0,184,0,0,295,1,3164,12,0,1312,April-2022-revised-130624-F4scP.csv,12011,3553,4488,0.29581217217550576,0.3736574806427442,29.58,37.37,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7523,579,2300,1003,0,268,0,0,0,0,0,0,1506,0,3056,0,0,2457,April-2022-revised-130624-F4scP.csv,11673,0,5513,0.0,0.47228647305748306,0.0,47.23,April-2022,Lower Pressure
MSitAE-APRIL-2022,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8787,0,0,0,0,0,2016,0,0,0,0,0,458,14,1039,0,0,67,April-2022-revised-130624-F4scP.csv,8787,2016,1106,0.2294298395356777,0.12586775918971208,22.94,12.59,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9541,0,1296,81,0,18,4447,0,64,37,0,0,691,273,1941,0,43,687,April-2022-revised-130624-F4scP.csv,10936,4548,2671,0.4158741770299927,0.24423920994879297,41.59,24.42,April-2022,High Pressure
MSitAE-APRIL-2022,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10384,0,3293,0,0,0,3505,0,5,0,0,0,657,3,2573,0,0,378,April-2022-revised-130624-F4scP.csv,13677,3510,2951,0.2566352270234701,0.2157636908678804,25.66,21.58,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9722,0,0,240,0,0,1594,0,0,0,0,0,214,4,1549,0,0,180,April-2022-revised-130624-F4scP.csv,9962,1594,1729,0.16000803051596066,0.17355952619955833,16.0,17.36,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8210,0,4721,0,0,0,3430,0,13,0,0,0,938,73,2340,0,0,431,April-2022-revised-130624-F4scP.csv,12931,3443,2771,0.26625937669167116,0.21429123810996828,26.63,21.43,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31037,0,506,182,0,0,14274,0,0,83,0,0,4712,271,8786,0,0,4450,April-2022-revised-130624-F4scP.csv,31725,14357,13236,0.4525453112687155,0.41721040189125297,45.25,41.72,April-2022,High Pressure
MSitAE-APRIL-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4114,0,0,0,0,0,25,0,0,0,0,0,0,0,1,9,April-2022-revised-130624-F4scP.csv,4114,25,10,0.006076810889645114,0.0024307243558580457,0.61,0.24,April-2022,Lower Pressure
MSitAE-APRIL-2022,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7895,0,2574,305,0,63,2780,0,86,69,0,3,573,257,2242,0,11,836,April-2022-revised-130624-F4scP.csv,10837,2938,3089,0.27110824028790254,0.28504198578942513,27.11,28.5,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12371,210,162,553,0,0,2990,0,0,68,0,0,830,96,1860,1,0,121,April-2022-revised-130624-F4scP.csv,13296,3058,1982,0.22999398315282793,0.1490673886883273,23.0,14.91,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3765,0,10493,0,0,0,0,0,0,0,0,0,316,5,1456,0,588,2008,April-2022-revised-130624-F4scP.csv,14258,0,4052,0.0,0.284191331182494,0.0,28.42,April-2022,Lower Pressure
MSitAE-APRIL-2022,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10915,0,5729,11,0,0,5629,0,520,0,0,0,1271,745,3569,0,0,949,April-2022-revised-130624-F4scP.csv,16655,6149,4518,0.3691984389072351,0.2712698889222456,36.92,27.13,April-2022,High Pressure
MSitAE-APRIL-2022,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8927,0,0,403,0,0,3612,0,0,116,0,0,1185,68,2744,0,0,665,April-2022-revised-130624-F4scP.csv,9330,3728,3409,0.39957127545551985,0.3653804930332262,39.96,36.54,April-2022,High Pressure
MSitAE-APRIL-2022,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11287,0,5443,442,0,21,5506,0,3,137,0,0,1166,221,3131,0,0,1160,April-2022-revised-130624-F4scP.csv,17193,5646,4291,0.3283894608270808,0.24957831675681963,32.84,24.96,April-2022,High Pressure
MSitAE-APRIL-2022,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8876,0,1711,881,0,914,3603,0,25,0,0,0,317,0,3256,0,0,513,April-2022-revised-130624-F4scP.csv,12382,3628,3769,0.2930059764173801,0.30439347439832015,29.3,30.44,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11958,0,4365,0,0,3683,6267,0,0,0,0,0,1889,22,5185,0,0,812,April-2022-revised-130624-F4scP.csv,20006,6267,5997,0.3132560231930421,0.2997600719784065,31.33,29.98,April-2022,High Pressure
MSitAE-APRIL-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10136,0,6481,0,0,0,4655,0,292,0,0,0,713,771,4017,0,22,1120,April-2022-revised-130624-F4scP.csv,16617,4947,5159,0.297707167358729,0.31046518625504,29.77,31.05,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,4313,0,0,104,0,0,272,0,0,5,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,4417,277,0,0.06271224813221643,0.0,6.27,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1799,0,0,137,0,0,49,0,0,3,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,1936,52,0,0.026859504132231406,0.0,2.69,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,70,April-2022-revised-130624-F4scP.csv,0,0,84,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,7252,0,0,587,0,0,64,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,7839,64,0,0.008164306671769359,0.0,0.82,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,252,0,0,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,678,0,0,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,4289,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,4289,10,0,0.0023315458148752623,0.0,0.23,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3258,0,2046,24,0,27,1224,0,0,7,0,0,477,39,1076,0,0,191,April-2022-revised-130624-F4scP.csv,5355,1231,1267,0.22987861811391222,0.23660130718954248,22.99,23.66,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5939,0,1,480,0,0,2570,0,1,0,0,0,46,1,2345,0,1,627,April-2022-revised-130624-F4scP.csv,6420,2571,2973,0.40046728971962614,0.4630841121495327,40.05,46.31,April-2022,High Pressure
MSitAE-APRIL-2022,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13286,1949,0,0,0,0,5809,55,0,0,0,0,868,809,3402,10,0,814,April-2022-revised-130624-F4scP.csv,15235,5864,4226,0.38490318345914015,0.2773875943551034,38.49,27.74,April-2022,High Pressure
MSitAE-APRIL-2022,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8071,412,7455,833,0,0,4007,11,1120,182,0,0,865,302,1718,0,0,297,April-2022-revised-130624-F4scP.csv,16771,5320,2015,0.31721423886470695,0.12014787430683918,31.72,12.01,April-2022,High Pressure
MSitAE-APRIL-2022,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6733,0,2256,93,0,35,3985,0,25,21,0,0,757,169,2409,0,0,756,April-2022-revised-130624-F4scP.csv,9117,4031,3165,0.44214105517165736,0.34715366897005595,44.21,34.72,April-2022,High Pressure
MSitAE-APRIL-2022,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,April-2022-revised-130624-F4scP.csv,0,0,511,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,8961,361,8281,0,0,270,4690,0,510,0,0,12,855,750,3493,5,0,1399,April-2022-revised-130624-F4scP.csv,17873,5212,4897,0.29161304761371903,0.2739886980361439,29.16,27.4,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7259,0,0,0,0,0,3073,0,0,0,0,0,1059,7,2241,0,8,1236,April-2022-revised-130624-F4scP.csv,7259,3073,3485,0.42333654773384766,0.48009367681498827,42.33,48.01,April-2022,High Pressure
MSitAE-APRIL-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7580,0,4991,544,0,111,1913,0,72,114,0,0,373,0,1543,0,0,504,April-2022-revised-130624-F4scP.csv,13226,2099,2047,0.1587025555723575,0.15477090579162256,15.87,15.48,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13698,0,9292,83,0,282,5802,0,98,1,0,0,1152,8,3993,0,187,1262,April-2022-revised-130624-F4scP.csv,23355,5901,5442,0.25266538214515094,0.23301220295439948,25.27,23.3,April-2022,Moderate Pressure
MSitAE-APRIL-2022,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1036,0,0,60,0,0,99,0,0,0,0,0,0,0,89,0,16,April-2022-revised-130624-F4scP.csv,1096,99,105,0.09032846715328467,0.09580291970802919,9.03,9.58,April-2022,Lower Pressure
MSitAE-APRIL-2022,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,April-2022-revised-130624-F4scP.csv,0,0,165,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2918,0,4784,139,0,193,1206,0,709,20,0,19,503,4,1925,0,561,612,April-2022-revised-130624-F4scP.csv,8034,1954,3098,0.24321633059497136,0.38561115260144385,24.32,38.56,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13443,0,9643,188,0,567,4902,0,931,18,0,118,1373,415,3831,0,0,968,April-2022-revised-130624-F4scP.csv,23841,5969,4799,0.2503670148064259,0.2012918921186192,25.04,20.13,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12060,0,4484,131,0,0,4254,0,0,40,0,0,512,199,1149,0,0,285,April-2022-revised-130624-F4scP.csv,16675,4294,1434,0.2575112443778111,0.08599700149925038,25.75,8.6,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10398,0,978,903,0,0,2963,0,0,146,0,0,458,466,2417,0,0,797,April-2022-revised-130624-F4scP.csv,12279,3109,3214,0.2531965143741347,0.2617476993240492,25.32,26.17,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11229,1573,6273,112,0,66,5941,108,256,54,0,1,1321,13,3146,87,93,1642,April-2022-revised-130624-F4scP.csv,19253,6360,4968,0.33033812912273414,0.2580377084090791,33.03,25.8,April-2022,High Pressure
MSitAE-APRIL-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,April-2022-revised-130624-F4scP.csv,0,0,21,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
MSitAE-APRIL-2022,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9573,0,8025,511,0,0,5152,0,1,226,0,0,895,399,2199,0,0,1297,April-2022-revised-130624-F4scP.csv,18109,5379,3496,0.2970346236677895,0.19305317797780108,29.7,19.31,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10813,0,271,12,0,204,4195,0,0,4,0,0,961,2,3330,0,0,844,April-2022-revised-130624-F4scP.csv,11300,4199,4174,0.3715929203539823,0.3693805309734513,37.16,36.94,April-2022,High Pressure
MSitAE-APRIL-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9175,0,5168,194,0,1261,2556,0,264,23,0,0,693,31,2940,0,0,1712,April-2022-revised-130624-F4scP.csv,15798,2843,4652,0.1799594885428535,0.2944676541334346,18.0,29.45,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8212,0,1742,204,0,11,3026,0,1,32,0,0,622,293,2065,0,0,636,April-2022-revised-130624-F4scP.csv,10169,3059,2701,0.30081620611662896,0.2656111712066083,30.08,26.56,April-2022,High Pressure
MSitAE-APRIL-2022,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4013,249,1917,172,0,0,1713,0,0,82,0,0,473,25,1182,0,0,578,April-2022-revised-130624-F4scP.csv,6351,1795,1760,0.28263265627460243,0.2771217131160447,28.26,27.71,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17552,0,9051,687,0,0,0,0,0,0,0,0,851,19,2464,0,0,344,April-2022-revised-130624-F4scP.csv,27290,0,2808,0.0,0.1028948332722609,0.0,10.29,April-2022,Lower Pressure
MSitAE-APRIL-2022,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16903,0,10031,509,0,12,8425,0,0,177,0,0,1706,337,3382,0,0,949,April-2022-revised-130624-F4scP.csv,27455,8602,4331,0.31331269349845203,0.15774904389000183,31.33,15.77,April-2022,High Pressure
MSitAE-APRIL-2022,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11313,0,0,270,0,0,5158,0,0,110,0,0,379,690,2331,0,0,1066,April-2022-revised-130624-F4scP.csv,11583,5268,3397,0.4548044548044548,0.29327462660795994,45.48,29.33,April-2022,High Pressure
MSitAE-APRIL-2022,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10174,0,4893,0,0,358,4712,0,108,0,0,0,1237,48,2450,0,144,1773,April-2022-revised-130624-F4scP.csv,15425,4820,4367,0.3124797406807131,0.28311183144246355,31.25,28.31,April-2022,High Pressure
MSitAE-APRIL-2022,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7633,0,0,309,0,0,3427,0,0,104,0,0,683,360,2629,0,0,1695,April-2022-revised-130624-F4scP.csv,7942,3531,4324,0.4445983379501385,0.5444472425081843,44.46,54.44,April-2022,High Pressure
MSitAE-APRIL-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,9533,0,2251,275,0,0,2299,0,0,47,0,0,664,201,1861,0,0,108,April-2022-revised-130624-F4scP.csv,12059,2346,1969,0.19454349448544656,0.1632805373579899,19.45,16.33,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9208,0,5028,99,0,391,4967,0,3,43,0,0,325,55,2651,0,0,197,April-2022-revised-130624-F4scP.csv,14726,5013,2848,0.34041830775499116,0.1933994295803341,34.04,19.34,April-2022,High Pressure
MSitAE-APRIL-2022,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6214,0,8238,53,0,248,3040,0,242,33,0,2,1344,137,2315,0,406,1040,April-2022-revised-130624-F4scP.csv,14753,3317,3761,0.22483562665220633,0.25493120043381007,22.48,25.49,April-2022,Moderate Pressure
MSitAE-APRIL-2022,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10196,0,1941,55,0,148,5061,0,124,6,0,3,2096,538,2835,0,41,1603,April-2022-revised-130624-F4scP.csv,12340,5194,4479,0.42090761750405187,0.36296596434359807,42.09,36.3,April-2022,High Pressure
MSitAE-APRIL-2022,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11768,3590,6314,0,0,0,0,0,0,0,0,0,1322,131,2560,0,0,994,April-2022-revised-130624-F4scP.csv,21672,0,3554,0.0,0.16399040236249537,0.0,16.4,April-2022,Lower Pressure
MSitAE-APRIL-2022,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,18106,1372,6373,1766,0,319,9455,0,2066,659,0,8,1817,690,5474,32,444,1386,April-2022-revised-130624-F4scP.csv,27936,12188,7336,0.43628293241695304,0.26260022909507447,43.63,26.26,April-2022,High Pressure
MSitAE-APRIL-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1537,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,1668,0,0,0.0,0.0,0.0,0.0,April-2022,Lower Pressure
